[2024-07-24 14:52:13,412] 177 - results_logger - INFO - Estudio: Regresión simple LinearRegression - Original v1.0 | Modelo: LinearRegression | RMSE: 34731.85394866157 | MSE: 1214924409.8655334 | MAE: 22691.766075745974 | R2: 0.8079566848034692 | Hiperparams: {'copy_X': True, 'fit_intercept': True, 'n_jobs': -1, 'positive': False} | Tiempo de ejecución: 1.834998369216919
[2024-07-24 14:52:20,570] 177 - results_logger - INFO - Estudio: Regresión simple HistGradientBoostingRegressor - Original - Train v1.0 | Modelo: HistGradientBoostingRegressor | RMSE: 17678.407061807888 | MSE: 312929606.4326577 | MAE: 10555.206675371703 | R2: 0.9505031465806864 | Hiperparams: {'categorical_features': None, 'early_stopping': 'auto', 'interaction_cst': None, 'l2_regularization': 0.0, 'learning_rate': 0.1, 'loss': 'squared_error', 'max_bins': 255, 'max_depth': None, 'max_iter': 100, 'max_leaf_nodes': 31, 'min_samples_leaf': 20, 'monotonic_cst': None, 'n_iter_no_change': 10, 'quantile': None, 'random_state': 42, 'scoring': 'loss', 'tol': 1e-07, 'validation_fraction': 0.1, 'verbose': 0, 'warm_start': False} | Tiempo de ejecución: 0.32049059867858887
[2024-07-24 14:52:22,032] 177 - results_logger - INFO - Estudio: Regresión simple GradientBoostingRegressor - Original v1.0 | Modelo: GradientBoostingRegressor | RMSE: 32343.916387592977 | MSE: 1070556312.16161 | MAE: 20382.543300968446 | R2: 0.8304021538179006 | Hiperparams: {'alpha': 0.9, 'ccp_alpha': 0.0, 'criterion': 'friedman_mse', 'init': None, 'learning_rate': 0.1, 'loss': 'squared_error', 'max_depth': 3, 'max_features': None, 'max_leaf_nodes': None, 'min_impurity_decrease': 0.0, 'min_samples_leaf': 1, 'min_samples_split': 2, 'min_weight_fraction_leaf': 0.0, 'n_estimators': 100, 'n_iter_no_change': None, 'random_state': 42, 'subsample': 1.0, 'tol': 0.0001, 'validation_fraction': 0.1, 'verbose': 0, 'warm_start': False} | Tiempo de ejecución: 0.5257878303527832
[2024-07-24 14:52:22,032] 177 - results_logger - INFO - Estudio: Regresión simple GradientBoostingRegressor - Original - Train v1.0 | Modelo: GradientBoostingRegressor | RMSE: 20938.908142379143 | MSE: 438605032.54413545 | MAE: 15413.244598628133 | R2: 0.9305842126828674 | Hiperparams: {'alpha': 0.9, 'ccp_alpha': 0.0, 'criterion': 'friedman_mse', 'init': None, 'learning_rate': 0.1, 'loss': 'squared_error', 'max_depth': 3, 'max_features': None, 'max_leaf_nodes': None, 'min_impurity_decrease': 0.0, 'min_samples_leaf': 1, 'min_samples_split': 2, 'min_weight_fraction_leaf': 0.0, 'n_estimators': 100, 'n_iter_no_change': None, 'random_state': 42, 'subsample': 1.0, 'tol': 0.0001, 'validation_fraction': 0.1, 'verbose': 0, 'warm_start': False} | Tiempo de ejecución: 0.5257878303527832
[2024-07-24 14:52:23,076] 177 - results_logger - INFO - Estudio: Regresión simple LinearRegression - adasyn v1.0 | Modelo: LinearRegression | RMSE: 44395.47091398962 | MSE: 2155124705.6474285 | MAE: 31665.156809768385 | R2: 0.718102450797085 | Hiperparams: {'copy_X': True, 'fit_intercept': True, 'n_jobs': -1, 'positive': False} | Tiempo de ejecución: 0.014044523239135742
[2024-07-24 14:52:23,076] 177 - results_logger - INFO - Estudio: Regresión simple LinearRegression - adasyn - Train v1.0 | Modelo: LinearRegression | RMSE: 40801.71505057188 | MSE: 1676914690.0545552 | MAE: 29103.345857503133 | R2: 0.7955622448962396 | Hiperparams: {'copy_X': True, 'fit_intercept': True, 'n_jobs': -1, 'positive': False} | Tiempo de ejecución: 0.014044523239135742
[2024-07-24 14:52:23,589] 177 - results_logger - INFO - Estudio: Regresión simple Ridge - adasyn v1.0 | Modelo: Ridge | RMSE: 44402.856746677615 | MSE: 2163734342.281788 | MAE: 31999.00606218502 | R2: 0.7176716008738394 | Hiperparams: {'alpha': 1.0, 'copy_X': True, 'fit_intercept': True, 'max_iter': None, 'positive': False, 'random_state': 42, 'solver': 'auto', 'tol': 0.0001} | Tiempo de ejecución: 0.013537883758544922
[2024-07-24 14:52:23,589] 177 - results_logger - INFO - Estudio: Regresión simple Ridge - adasyn - Train v1.0 | Modelo: Ridge | RMSE: 40854.84461675935 | MSE: 1681295365.9068623 | MAE: 29127.206143209325 | R2: 0.795029683685415 | Hiperparams: {'alpha': 1.0, 'copy_X': True, 'fit_intercept': True, 'max_iter': None, 'positive': False, 'random_state': 42, 'solver': 'auto', 'tol': 0.0001} | Tiempo de ejecución: 0.013537883758544922
[2024-07-24 14:52:24,098] 177 - results_logger - INFO - Estudio: Regresión simple Lasso - adasyn v1.0 | Modelo: Lasso | RMSE: 44381.32957529284 | MSE: 2154810341.4576235 | MAE: 31620.10854752321 | R2: 0.718287891066222 | Hiperparams: {'alpha': 1.0, 'copy_X': True, 'fit_intercept': True, 'max_iter': 1000, 'positive': False, 'precompute': False, 'random_state': 42, 'selection': 'cyclic', 'tol': 0.0001, 'warm_start': False} | Tiempo de ejecución: 0.029169321060180664
[2024-07-24 14:52:24,098] 177 - results_logger - INFO - Estudio: Regresión simple Lasso - adasyn - Train v1.0 | Modelo: Lasso | RMSE: 40809.96149357055 | MSE: 1677611233.9668884 | MAE: 29064.611223698343 | R2: 0.7954801461445256 | Hiperparams: {'alpha': 1.0, 'copy_X': True, 'fit_intercept': True, 'max_iter': 1000, 'positive': False, 'precompute': False, 'random_state': 42, 'selection': 'cyclic', 'tol': 0.0001, 'warm_start': False} | Tiempo de ejecución: 0.029169321060180664
[2024-07-24 14:52:24,631] 177 - results_logger - INFO - Estudio: Regresión simple ElasticNet - adasyn v1.0 | Modelo: ElasticNet | RMSE: 44176.25317662982 | MSE: 2171172430.378398 | MAE: 31980.34472028645 | R2: 0.719362142696223 | Hiperparams: {'alpha': 1.0, 'copy_X': True, 'fit_intercept': True, 'l1_ratio': 0.5, 'max_iter': 1000, 'positive': False, 'precompute': False, 'random_state': 42, 'selection': 'cyclic', 'tol': 0.0001, 'warm_start': False} | Tiempo de ejecución: 0.03200554847717285
[2024-07-24 14:52:24,631] 177 - results_logger - INFO - Estudio: Regresión simple ElasticNet - adasyn - Train v1.0 | Modelo: ElasticNet | RMSE: 42905.81090788032 | MSE: 1857680065.1301243 | MAE: 30106.228979836356 | R2: 0.7740027375003333 | Hiperparams: {'alpha': 1.0, 'copy_X': True, 'fit_intercept': True, 'l1_ratio': 0.5, 'max_iter': 1000, 'positive': False, 'precompute': False, 'random_state': 42, 'selection': 'cyclic', 'tol': 0.0001, 'warm_start': False} | Tiempo de ejecución: 0.03200554847717285
[2024-07-24 14:52:26,282] 177 - results_logger - INFO - Estudio: Regresión simple RandomForestRegressor - adasyn v1.0 | Modelo: RandomForestRegressor | RMSE: 40084.31406773922 | MSE: 2080012154.9557292 | MAE: 26132.397626040707 | R2: 0.7489568743357136 | Hiperparams: {'bootstrap': True, 'ccp_alpha': 0.0, 'criterion': 'squared_error', 'max_depth': None, 'max_features': 1.0, 'max_leaf_nodes': None, 'max_samples': None, 'min_impurity_decrease': 0.0, 'min_samples_leaf': 1, 'min_samples_split': 2, 'min_weight_fraction_leaf': 0.0, 'n_estimators': 100, 'n_jobs': -1, 'oob_score': False, 'random_state': 42, 'verbose': 0, 'warm_start': False} | Tiempo de ejecución: 1.1496198177337646
[2024-07-24 14:52:26,282] 177 - results_logger - INFO - Estudio: Regresión simple RandomForestRegressor - adasyn - Train v1.0 | Modelo: RandomForestRegressor | RMSE: 11928.948336292466 | MSE: 142354391.7868836 | MAE: 7693.220566273853 | R2: 0.982281380686579 | Hiperparams: {'bootstrap': True, 'ccp_alpha': 0.0, 'criterion': 'squared_error', 'max_depth': None, 'max_features': 1.0, 'max_leaf_nodes': None, 'max_samples': None, 'min_impurity_decrease': 0.0, 'min_samples_leaf': 1, 'min_samples_split': 2, 'min_weight_fraction_leaf': 0.0, 'n_estimators': 100, 'n_jobs': -1, 'oob_score': False, 'random_state': 42, 'verbose': 0, 'warm_start': False} | Tiempo de ejecución: 1.1496198177337646
[2024-07-24 14:52:28,165] 177 - results_logger - INFO - Estudio: Regresión simple HistGradientBoostingRegressor - adasyn v1.0 | Modelo: HistGradientBoostingRegressor | RMSE: 38242.731388218606 | MSE: 1835420308.293969 | MAE: 24707.022583949867 | R2: 0.7762017024032354 | Hiperparams: {'categorical_features': None, 'early_stopping': 'auto', 'interaction_cst': None, 'l2_regularization': 0.0, 'learning_rate': 0.1, 'loss': 'squared_error', 'max_bins': 255, 'max_depth': None, 'max_iter': 100, 'max_leaf_nodes': 31, 'min_samples_leaf': 20, 'monotonic_cst': None, 'n_iter_no_change': 10, 'quantile': None, 'random_state': 42, 'scoring': 'loss', 'tol': 1e-07, 'validation_fraction': 0.1, 'verbose': 0, 'warm_start': False} | Tiempo de ejecución: 0.2740824222564697
[2024-07-24 14:52:28,165] 177 - results_logger - INFO - Estudio: Regresión simple HistGradientBoostingRegressor - adasyn - Train v1.0 | Modelo: HistGradientBoostingRegressor | RMSE: 15128.19336305012 | MSE: 229843914.00848708 | MAE: 10191.710119952751 | R2: 0.9709973289678405 | Hiperparams: {'categorical_features': None, 'early_stopping': 'auto', 'interaction_cst': None, 'l2_regularization': 0.0, 'learning_rate': 0.1, 'loss': 'squared_error', 'max_bins': 255, 'max_depth': None, 'max_iter': 100, 'max_leaf_nodes': 31, 'min_samples_leaf': 20, 'monotonic_cst': None, 'n_iter_no_change': 10, 'quantile': None, 'random_state': 42, 'scoring': 'loss', 'tol': 1e-07, 'validation_fraction': 0.1, 'verbose': 0, 'warm_start': False} | Tiempo de ejecución: 0.2740824222564697
[2024-07-24 14:52:29,751] 177 - results_logger - INFO - Estudio: Regresión simple GradientBoostingRegressor - adasyn v1.0 | Modelo: GradientBoostingRegressor | RMSE: 39106.24930467879 | MSE: 1883582590.5527656 | MAE: 26471.508965348934 | R2: 0.7680521850802113 | Hiperparams: {'alpha': 0.9, 'ccp_alpha': 0.0, 'criterion': 'friedman_mse', 'init': None, 'learning_rate': 0.1, 'loss': 'squared_error', 'max_depth': 3, 'max_features': None, 'max_leaf_nodes': None, 'min_impurity_decrease': 0.0, 'min_samples_leaf': 1, 'min_samples_split': 2, 'min_weight_fraction_leaf': 0.0, 'n_estimators': 100, 'n_iter_no_change': None, 'random_state': 42, 'subsample': 1.0, 'tol': 0.0001, 'validation_fraction': 0.1, 'verbose': 0, 'warm_start': False} | Tiempo de ejecución: 0.8256850242614746
[2024-07-24 14:52:29,751] 177 - results_logger - INFO - Estudio: Regresión simple GradientBoostingRegressor - adasyn - Train v1.0 | Modelo: GradientBoostingRegressor | RMSE: 22616.291534688316 | MSE: 511711289.6663513 | MAE: 16581.148943196073 | R2: 0.9366053859006499 | Hiperparams: {'alpha': 0.9, 'ccp_alpha': 0.0, 'criterion': 'friedman_mse', 'init': None, 'learning_rate': 0.1, 'loss': 'squared_error', 'max_depth': 3, 'max_features': None, 'max_leaf_nodes': None, 'min_impurity_decrease': 0.0, 'min_samples_leaf': 1, 'min_samples_split': 2, 'min_weight_fraction_leaf': 0.0, 'n_estimators': 100, 'n_iter_no_change': None, 'random_state': 42, 'subsample': 1.0, 'tol': 0.0001, 'validation_fraction': 0.1, 'verbose': 0, 'warm_start': False} | Tiempo de ejecución: 0.8256850242614746
[2024-07-24 14:52:31,107] 177 - results_logger - INFO - Estudio: Regresión simple LinearRegression - smote v1.0 | Modelo: LinearRegression | RMSE: 33335.44957254494 | MSE: 1124921192.5037513 | MAE: 23202.024465479913 | R2: 0.8577925375184213 | Hiperparams: {'copy_X': True, 'fit_intercept': True, 'n_jobs': -1, 'positive': False} | Tiempo de ejecución: 0.013839483261108398
[2024-07-24 14:52:31,107] 177 - results_logger - INFO - Estudio: Regresión simple LinearRegression - smote - Train v1.0 | Modelo: LinearRegression | RMSE: 31659.528249683633 | MSE: 1003089599.5044457 | MAE: 22197.254588705957 | R2: 0.8758063857224523 | Hiperparams: {'copy_X': True, 'fit_intercept': True, 'n_jobs': -1, 'positive': False} | Tiempo de ejecución: 0.013839483261108398
[2024-07-24 14:52:31,593] 177 - results_logger - INFO - Estudio: Regresión simple Ridge - smote v1.0 | Modelo: Ridge | RMSE: 33180.71184535284 | MSE: 1114240916.5785508 | MAE: 23143.789717888158 | R2: 0.8590063722296583 | Hiperparams: {'alpha': 1.0, 'copy_X': True, 'fit_intercept': True, 'max_iter': None, 'positive': False, 'random_state': 42, 'solver': 'auto', 'tol': 0.0001} | Tiempo de ejecución: 0.01347041130065918
[2024-07-24 14:52:31,593] 177 - results_logger - INFO - Estudio: Regresión simple Ridge - smote - Train v1.0 | Modelo: Ridge | RMSE: 31675.336893023614 | MSE: 1004086665.287924 | MAE: 22218.84299521242 | R2: 0.875682236430045 | Hiperparams: {'alpha': 1.0, 'copy_X': True, 'fit_intercept': True, 'max_iter': None, 'positive': False, 'random_state': 42, 'solver': 'auto', 'tol': 0.0001} | Tiempo de ejecución: 0.01347041130065918
[2024-07-24 14:52:32,086] 177 - results_logger - INFO - Estudio: Regresión simple Lasso - smote v1.0 | Modelo: Lasso | RMSE: 33330.920608807086 | MSE: 1124603085.50318 | MAE: 23198.74608970994 | R2: 0.8578278294753222 | Hiperparams: {'alpha': 1.0, 'copy_X': True, 'fit_intercept': True, 'max_iter': 1000, 'positive': False, 'precompute': False, 'random_state': 42, 'selection': 'cyclic', 'tol': 0.0001, 'warm_start': False} | Tiempo de ejecución: 0.02894139289855957
[2024-07-24 14:52:32,087] 177 - results_logger - INFO - Estudio: Regresión simple Lasso - smote - Train v1.0 | Modelo: Lasso | RMSE: 31659.550267615683 | MSE: 1003090988.8948004 | MAE: 22197.38273247327 | R2: 0.8758062129464811 | Hiperparams: {'alpha': 1.0, 'copy_X': True, 'fit_intercept': True, 'max_iter': 1000, 'positive': False, 'precompute': False, 'random_state': 42, 'selection': 'cyclic', 'tol': 0.0001, 'warm_start': False} | Tiempo de ejecución: 0.02894139289855957
[2024-07-24 14:52:32,606] 177 - results_logger - INFO - Estudio: Regresión simple ElasticNet - smote v1.0 | Modelo: ElasticNet | RMSE: 32903.88594464558 | MSE: 1094883253.6533906 | MAE: 22911.611834478896 | R2: 0.8608849007267965 | Hiperparams: {'alpha': 1.0, 'copy_X': True, 'fit_intercept': True, 'l1_ratio': 0.5, 'max_iter': 1000, 'positive': False, 'precompute': False, 'random_state': 42, 'selection': 'cyclic', 'tol': 0.0001, 'warm_start': False} | Tiempo de ejecución: 0.03017592430114746
[2024-07-24 14:52:32,607] 177 - results_logger - INFO - Estudio: Regresión simple ElasticNet - smote - Train v1.0 | Modelo: ElasticNet | RMSE: 32308.877986203537 | MSE: 1044565664.5926052 | MAE: 22500.90028859176 | R2: 0.8706455697362395 | Hiperparams: {'alpha': 1.0, 'copy_X': True, 'fit_intercept': True, 'l1_ratio': 0.5, 'max_iter': 1000, 'positive': False, 'precompute': False, 'random_state': 42, 'selection': 'cyclic', 'tol': 0.0001, 'warm_start': False} | Tiempo de ejecución: 0.03017592430114746
[2024-07-24 14:52:33,816] 177 - results_logger - INFO - Estudio: Regresión simple RandomForestRegressor - smote v1.0 | Modelo: RandomForestRegressor | RMSE: 32196.234633890388 | MSE: 1080597635.2794082 | MAE: 21099.458400640073 | R2: 0.8676467576033854 | Hiperparams: {'bootstrap': True, 'ccp_alpha': 0.0, 'criterion': 'squared_error', 'max_depth': None, 'max_features': 1.0, 'max_leaf_nodes': None, 'max_samples': None, 'min_impurity_decrease': 0.0, 'min_samples_leaf': 1, 'min_samples_split': 2, 'min_weight_fraction_leaf': 0.0, 'n_estimators': 100, 'n_jobs': -1, 'oob_score': False, 'random_state': 42, 'verbose': 0, 'warm_start': False} | Tiempo de ejecución: 0.7314529418945312
[2024-07-24 14:52:33,816] 177 - results_logger - INFO - Estudio: Regresión simple RandomForestRegressor - smote - Train v1.0 | Modelo: RandomForestRegressor | RMSE: 12176.345869957211 | MSE: 148468592.4550412 | MAE: 7682.54611677001 | R2: 0.9816128624594672 | Hiperparams: {'bootstrap': True, 'ccp_alpha': 0.0, 'criterion': 'squared_error', 'max_depth': None, 'max_features': 1.0, 'max_leaf_nodes': None, 'max_samples': None, 'min_impurity_decrease': 0.0, 'min_samples_leaf': 1, 'min_samples_split': 2, 'min_weight_fraction_leaf': 0.0, 'n_estimators': 100, 'n_jobs': -1, 'oob_score': False, 'random_state': 42, 'verbose': 0, 'warm_start': False} | Tiempo de ejecución: 0.7314529418945312
[2024-07-24 14:52:35,378] 177 - results_logger - INFO - Estudio: Regresión simple HistGradientBoostingRegressor - smote v1.0 | Modelo: HistGradientBoostingRegressor | RMSE: 32736.057189597304 | MSE: 1109721434.203358 | MAE: 21295.678683068916 | R2: 0.8638194526078335 | Hiperparams: {'categorical_features': None, 'early_stopping': 'auto', 'interaction_cst': None, 'l2_regularization': 0.0, 'learning_rate': 0.1, 'loss': 'squared_error', 'max_bins': 255, 'max_depth': None, 'max_iter': 100, 'max_leaf_nodes': 31, 'min_samples_leaf': 20, 'monotonic_cst': None, 'n_iter_no_change': 10, 'quantile': None, 'random_state': 42, 'scoring': 'loss', 'tol': 1e-07, 'validation_fraction': 0.1, 'verbose': 0, 'warm_start': False} | Tiempo de ejecución: 0.23231220245361328
[2024-07-24 14:52:35,378] 177 - results_logger - INFO - Estudio: Regresión simple HistGradientBoostingRegressor - smote - Train v1.0 | Modelo: HistGradientBoostingRegressor | RMSE: 15829.894267071306 | MSE: 251010100.27378434 | MAE: 9897.737812520425 | R2: 0.968961356409007 | Hiperparams: {'categorical_features': None, 'early_stopping': 'auto', 'interaction_cst': None, 'l2_regularization': 0.0, 'learning_rate': 0.1, 'loss': 'squared_error', 'max_bins': 255, 'max_depth': None, 'max_iter': 100, 'max_leaf_nodes': 31, 'min_samples_leaf': 20, 'monotonic_cst': None, 'n_iter_no_change': 10, 'quantile': None, 'random_state': 42, 'scoring': 'loss', 'tol': 1e-07, 'validation_fraction': 0.1, 'verbose': 0, 'warm_start': False} | Tiempo de ejecución: 0.23231220245361328
[2024-07-24 14:52:36,680] 177 - results_logger - INFO - Estudio: Regresión simple GradientBoostingRegressor - smote v1.0 | Modelo: GradientBoostingRegressor | RMSE: 31300.24856755447 | MSE: 1011216746.1448084 | MAE: 20841.681271795598 | R2: 0.8748243434366906 | Hiperparams: {'alpha': 0.9, 'ccp_alpha': 0.0, 'criterion': 'friedman_mse', 'init': None, 'learning_rate': 0.1, 'loss': 'squared_error', 'max_depth': 3, 'max_features': None, 'max_leaf_nodes': None, 'min_impurity_decrease': 0.0, 'min_samples_leaf': 1, 'min_samples_split': 2, 'min_weight_fraction_leaf': 0.0, 'n_estimators': 100, 'n_iter_no_change': None, 'random_state': 42, 'subsample': 1.0, 'tol': 0.0001, 'validation_fraction': 0.1, 'verbose': 0, 'warm_start': False} | Tiempo de ejecución: 0.6181731224060059
[2024-07-24 14:52:36,680] 177 - results_logger - INFO - Estudio: Regresión simple GradientBoostingRegressor - smote - Train v1.0 | Modelo: GradientBoostingRegressor | RMSE: 20956.742076851406 | MSE: 439585194.06534827 | MAE: 14818.145090483904 | R2: 0.945519731408256 | Hiperparams: {'alpha': 0.9, 'ccp_alpha': 0.0, 'criterion': 'friedman_mse', 'init': None, 'learning_rate': 0.1, 'loss': 'squared_error', 'max_depth': 3, 'max_features': None, 'max_leaf_nodes': None, 'min_impurity_decrease': 0.0, 'min_samples_leaf': 1, 'min_samples_split': 2, 'min_weight_fraction_leaf': 0.0, 'n_estimators': 100, 'n_iter_no_change': None, 'random_state': 42, 'subsample': 1.0, 'tol': 0.0001, 'validation_fraction': 0.1, 'verbose': 0, 'warm_start': False} | Tiempo de ejecución: 0.6181731224060059
[2024-07-24 14:52:37,782] 177 - results_logger - INFO - Estudio: Regresión simple LinearRegression - log_sale_Original v1.0 | Modelo: LinearRegression | RMSE: 0.14664273618297843 | MSE: 0.021584864522387334 | MAE: 0.10706116329049734 | R2: 0.864921022425343 | Hiperparams: {'copy_X': True, 'fit_intercept': True, 'n_jobs': -1, 'positive': False} | Tiempo de ejecución: 0.01721978187561035
[2024-07-24 14:52:37,782] 177 - results_logger - INFO - Estudio: Regresión simple LinearRegression - log_sale_Original - Train v1.0 | Modelo: LinearRegression | RMSE: 0.14032542224424494 | MSE: 0.019695306255289036 | MAE: 0.10310797450875678 | R2: 0.8767428999831905 | Hiperparams: {'copy_X': True, 'fit_intercept': True, 'n_jobs': -1, 'positive': False} | Tiempo de ejecución: 0.01721978187561035
[2024-07-24 14:52:38,337] 177 - results_logger - INFO - Estudio: Regresión simple Ridge - log_sale_Original v1.0 | Modelo: Ridge | RMSE: 0.149021707056402 | MSE: 0.02229006107506617 | MAE: 0.1073929712538906 | R2: 0.8604134808409707 | Hiperparams: {'alpha': 1.0, 'copy_X': True, 'fit_intercept': True, 'max_iter': None, 'positive': False, 'random_state': 42, 'solver': 'auto', 'tol': 0.0001} | Tiempo de ejecución: 0.015995264053344727
[2024-07-24 14:52:38,337] 177 - results_logger - INFO - Estudio: Regresión simple Ridge - log_sale_Original - Train v1.0 | Modelo: Ridge | RMSE: 0.14135943626504624 | MSE: 0.019986476227004533 | MAE: 0.10348903030663985 | R2: 0.8749218730257619 | Hiperparams: {'alpha': 1.0, 'copy_X': True, 'fit_intercept': True, 'max_iter': None, 'positive': False, 'random_state': 42, 'solver': 'auto', 'tol': 0.0001} | Tiempo de ejecución: 0.015995264053344727
